language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
MOPAN	mop	root	670	26	kan Ce7	18	k a n _ C e 7	
MAYA_YUCATAN	yua	root	670	26	moc	6	m o c	
HUASTEC	hva	bark	1204	27	"ot""lab"	1	"o t"" l a b"	
CHICOMUCELTEC	cob	bark	1204	27	otoSte7	1	o t o S t e 7	
TOJOLABAL	toj	bark	1204	27	pat	4	p a t	
CHUJ	cnm	bark	1204	27	xokbal te7	6	x o k b a l _ t e 7	
JACALTEC	jai	bark	1204	27	"c""umal"	2	"c"" u m a l"	
QANJOBAL_SANTA_EULALIA	kjb	bark	1204	27	"T""umal te7"	2	"T"" u m a l _ t e 7"	
ACATECO_SAN_MIGUEL_ACATAN	knj	bark	1204	27	yin	7	y i n	
IXIL_CHAJUL	ixj	bark	1204	27	ti7	8	t i 7	
AGUACATEC	agu	bark	1204	27	"xalk""ok""il"	9	"x a l k"" o k"" i l"	
TECO_TECTITAN	ttc	bark	1204	27	Sx~olmisal ce7	10	Sx~ o l m i s a l _ c e 7	
MAM_NORTHERN	mam	bark	1204	27	komal	11	k o m a l	
SIPAKAPENSE	qum	bark	1204	27	ix	3	i x	
SACAPULTECO_SACAPULAS_CENTRO	quv	bark	1204	27	ix	3	i x	
CENTRAL_QUICHE	quc	bark	1204	27	ix	3	i x	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bark	1204	27	rix	4	r i x	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bark	1204	27	rix	4	r i x	
POQOMCHI_WESTERN	pob	bark	1204	27	ix	3	i x	
POCOMAM_EASTERN	poa	bark	1204	27	rix Cie7	5	r i x _ C i e 7	
USPANTEKO	usp	bark	1204	27	rex Ce7	5	r e x _ C e 7	
EASTERN_KEKCHI_CAHABON	kek	bark	1204	27	rix	3	r i x	
ZINACANTAN_TZOTZIL	tzz	bark	1204	27	patil	4	p a t i l	
TZELTAL_BACHAJON	tzb	bark	1204	27	pat	4	p a t	
CHONTAL_TABASCO	chf	bark	1204	27	u pat te7	4	u _ p a t _ t e 7	
CHORTI	caa	bark	1204	27	pat	4	p a t	
ITZAJ	itz	bark	1204	27	paC Ce7	4	p a C _ C e 7	
MOPAN	mop	bark	1204	27	paC Ce7	4	p a C _ C e 7	
LACANDON	lac	bark	1204	27	sor	12	s o r	also: soCe7
HUASTEC	hva	skin	763	28	"ot""lab"	1	"o t"" l a b"	
CHICOMUCELTEC	cob	skin	763	28	"ot""ol"	1	"o t"" o l"	
TOJOLABAL	toj	skin	763	28	"c""uxmil"	2	"c"" u x m i l"	
CHUJ	cnm	skin	763	28	"c""umal"	2	"c"" u m a l"	
MOCHO	mhc	skin	763	28	"c""um"	2	"c"" u m"	also: iN
JACALTEC	jai	skin	763	28	"c""umal"	2	"c"" u m a l"	
QANJOBAL_SANTA_EULALIA	kjb	skin	763	28	"c""umal"	2	"c"" u m a l"	
ACATECO_SAN_MIGUEL_ACATAN	knj	skin	763	28	"T""um"	2	"T"" u m"	
IXIL_CHAJUL	ixj	skin	763	28	"c""umal"	2	"c"" u m a l"	
AGUACATEC	agu	skin	763	28	"c""uml"	2	"c"" u m l"	
TECO_TECTITAN	ttc	skin	763	28	"c""umal"	2	"c"" u m a l"	
MAM_NORTHERN	mam	skin	763	28	"c""umile"	2	"c"" u m i l e"	
SIPAKAPENSE	qum	skin	763	28	ty~oxil	6	ty~ o x i l	
SACAPULTECO_SACAPULAS_CENTRO	quv	skin	763	28	"c""umal"	2	"c"" u m a l"	
CENTRAL_QUICHE	quc	skin	763	28	"c""um"	2	"c"" u m"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	skin	763	28	"c""umal"	2	"c"" u m a l"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	skin	763	28	"c""umal"	2	"c"" u m a l"	
POQOMCHI_WESTERN	pob	skin	763	28	"c""umal"	2	"c"" u m a l"	
POCOMAM_EASTERN	poa	skin	763	28	ix	7	i x	
USPANTEKO	usp	skin	763	28	"c""umal"	2	"c"" u m a l"	
EASTERN_KEKCHI_CAHABON	kek	skin	763	28	"c""umal"	2	"c"" u m a l"	
ZINACANTAN_TZOTZIL	tzz	skin	763	28	nukulal	3	n u k u l a l	
TZELTAL_BACHAJON	tzb	skin	763	28	nukul	3	n u k u l	
CHOL_TUMBALA	ctu	skin	763	28	p3C3l	4	p 3 C 3 l	
CHONTAL_TABASCO	chf	skin	763	28	p3Ci	4	p 3 C i	
CHORTI	caa	skin	763	28	pat	4	p a t	
ITZAJ	itz	skin	763	28	"k""ew"	5	"k"" e w"	"also: p""e7es"
MOPAN	mop	skin	763	28	"k""ewel"	5	"k"" e w e l"	
MAYA_YUCATAN	yua	skin	763	28	"k""ewel"	5	"k"" e w e l"	
LACANDON	lac	skin	763	28	"ot"""	1	"o t"""	
HUASTEC	hva	flesh	634	29	"t""ulek"	1	"t"" u l e k"	
CHICOMUCELTEC	cob	flesh	634	29	"t""ul"	1	"t"" u l"	
TOJOLABAL	toj	flesh	634	29	"b""ak""et"	2	"b"" a k"" e t"	also: ti7ox
CHUJ	cnm	flesh	634	29	Cibx	3	C i b x	
MOCHO	mhc	flesh	634	29	"baq""eC"	4	"b a q"" e C"	also: uS
JACALTEC	jai	flesh	634	29	Cibe	3	C i b e	
QANJOBAL_SANTA_EULALIA	kjb	flesh	634	29	"Cib""ex"	3	"C i b"" e x"	
ACATECO_SAN_MIGUEL_ACATAN	knj	flesh	634	29	"Cib""e"	3	"C i b"" e"	
IXIL_CHAJUL	ixj	flesh	634	29	"Cib"""	3	"C i b"""	
AGUACATEC	agu	flesh	634	29	Cibax	3	C i b a x	
TECO_TECTITAN	ttc	flesh	634	29	"Cib""x"	3	"C i b"" x"	
MAM_NORTHERN	mam	flesh	634	29	Cib	3	C i b	
SIPAKAPENSE	qum	flesh	634	29	ty~ax	3	ty~ a x	
SACAPULTECO_SACAPULAS_CENTRO	quv	flesh	634	29	ti7ex	3	t i 7 e x	
CENTRAL_QUICHE	quc	flesh	634	29	tix	3	t i x	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	flesh	634	29	ti7	3	t i 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	flesh	634	29	ti7ix	3	t i 7 i x	
POQOMCHI_WESTERN	pob	flesh	634	29	tiwik	3	t i w i k	
POCOMAM_EASTERN	poa	flesh	634	29	ti7	3	t i 7	
USPANTEKO	usp	flesh	634	29	tinik	3	t i n i k	
EASTERN_KEKCHI_CAHABON	kek	flesh	634	29	"tib"""	3	"t i b"""	
ZINACANTAN_TZOTZIL	tzz	flesh	634	29	"bek""tal"	4	"b e k"" t a l"	
TZELTAL_BACHAJON	tzb	flesh	634	29	"bak""et"	4	"b a k"" e t"	
CHOL_TUMBALA	ctu	flesh	634	29	we7el	5	w e 7 e l	
CHONTAL_TABASCO	chf	flesh	634	29	"u bek""ta"	4	"u _ b e k"" t a"	also: we7e
CHORTI	caa	flesh	634	29	wer	5	w e r	
ITZAJ	itz	flesh	634	29	"b3k"""	4	"b 3 k"""	
MOPAN	mop	flesh	634	29	"b3k"""	4	"b 3 k"""	
MAYA_YUCATAN	yua	flesh	634	29	"b""ak"""	4	"b"" a k"""	
LACANDON	lac	flesh	634	29	"b3k"""	4	"b 3 k"""	
HUASTEC	hva	blood	946	30	"Sic"""	1	"S i c"""	
CHICOMUCELTEC	cob	blood	946	30	"SiC"""	1	"S i C"""	
TOJOLABAL	toj	blood	946	30	"Cik""el"	3	"C i k"" e l"	
CHUJ	cnm	blood	946	30	"Cik""il"	3	"C i k"" i l"	
MOCHO	mhc	blood	946	30	"kik"""	2	"k i k"""	
JACALTEC	jai	blood	946	30	Cikil	3	C i k i l	
QANJOBAL_SANTA_EULALIA	kjb	blood	946	30	"Cik"""	2	"C i k"""	
ACATECO_SAN_MIGUEL_ACATAN	knj	blood	946	30	"Cik"""	2	"C i k"""	
IXIL_CHAJUL	ixj	blood	946	30	kaq	4	k a q	
AGUACATEC	agu	blood	946	30	"aSC""el"	5	"a S C"" e l"	
TECO_TECTITAN	ttc	blood	946	30	"ky~ik"""	2	"ky~ i k"""	
MAM_NORTHERN	mam	blood	946	30	"Ck""e"	2	"C k"" e"	
SIPAKAPENSE	qum	blood	946	30	"kik"""	2	"k i k"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	blood	946	30	"kik"""	2	"k i k"""	
CENTRAL_QUICHE	quc	blood	946	30	"kik""el"	3	"k i k"" e l"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	blood	946	30	"kik"""	2	"k i k"""	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	blood	946	30	"kik"""	2	"k i k"""	
POQOMCHI_WESTERN	pob	blood	946	30	"kik"""	2	"k i k"""	
POCOMAM_EASTERN	poa	blood	946	30	"kik"""	2	"k i k"""	
USPANTEKO	usp	blood	946	30	"kik"""	2	"k i k"""	
EASTERN_KEKCHI_CAHABON	kek	blood	946	30	"kik"""	2	"k i k"""	
ZINACANTAN_TZOTZIL	tzz	blood	946	30	"C""iC""elil"	3	"C"" i C"" e l i l"	
TZELTAL_BACHAJON	tzb	blood	946	30	"C""iC"""	2	"C"" i C"""	
CHOL_TUMBALA	ctu	blood	946	30	"C""iC"""	2	"C"" i C"""	
CHONTAL_TABASCO	chf	blood	946	30	"C""iC"""	2	"C"" i C"""	
CHORTI	caa	blood	946	30	"C""iC"""	2	"C"" i C"""	
ITZAJ	itz	blood	946	30	"k""ik"""	2	"k"" i k"""	
MOPAN	mop	blood	946	30	"k""ik"""	2	"k"" i k"""	
MAYA_YUCATAN	yua	blood	946	30	"k""i7ik"""	2	"k"" i 7 i k"""	
LACANDON	lac	blood	946	30	"k""ik"""	2	"k"" i k"""	
HUASTEC	hva	bone	1394	31	beklek	2	b e k l e k	
CHICOMUCELTEC	cob	bone	1394	31	weklek	2	w e k l e k	
TOJOLABAL	toj	bone	1394	31	"b""ak"	1	"b"" a k"	
CHUJ	cnm	bone	1394	31	bak	1	b a k	
MOCHO	mhc	bone	1394	31	baq	1	b a q	
JACALTEC	jai	bone	1394	31	"b""ax"	1	"b"" a x"	
QANJOBAL_SANTA_EULALIA	kjb	bone	1394	31	"b""aq"	1	"b"" a q"	
ACATECO_SAN_MIGUEL_ACATAN	knj	bone	1394	31	"b""ax"	1	"b"" a x"	
IXIL_CHAJUL	ixj	bone	1394	31	"b""aq"	1	"b"" a q"	
AGUACATEC	agu	bone	1394	31	baq	1	b a q	
TECO_TECTITAN	ttc	bone	1394	31	"b""aq"	1	"b"" a q"	
MAM_NORTHERN	mam	bone	1394	31	baq	1	b a q	
SIPAKAPENSE	qum	bone	1394	31	"b""aq"	1	"b"" a q"	
SACAPULTECO_SACAPULAS_CENTRO	quv	bone	1394	31	"b""aq"	1	"b"" a q"	
CENTRAL_QUICHE	quc	bone	1394	31	"b""aq"	1	"b"" a q"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bone	1394	31	"b""aq"	1	"b"" a q"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bone	1394	31	"b""aq"	1	"b"" a q"	
POQOMCHI_WESTERN	pob	bone	1394	31	"b""aq"	1	"b"" a q"	
POCOMAM_EASTERN	poa	bone	1394	31	"w""aq"	1	"w"" a q"	
USPANTEKO	usp	bone	1394	31	"b""aq"	1	"b"" a q"	
EASTERN_KEKCHI_CAHABON	kek	bone	1394	31	"b""aq"	1	"b"" a q"	
ZINACANTAN_TZOTZIL	tzz	bone	1394	31	bak	1	b a k	
TZELTAL_BACHAJON	tzb	bone	1394	31	bak	1	b a k	
CHOL_TUMBALA	ctu	bone	1394	31	bak	1	b a k	
CHONTAL_TABASCO	chf	bone	1394	31	bak	1	b a k	
CHORTI	caa	bone	1394	31	bak	1	b a k	
ITZAJ	itz	bone	1394	31	bak	1	b a k	
MOPAN	mop	bone	1394	31	bak	1	b a k	
MAYA_YUCATAN	yua	bone	1394	31	"b""ak"	1	"b"" a k"	
LACANDON	lac	bone	1394	31	bak	1	b a k	
HUASTEC	hva	grease	323	32	pemey	1	p e m e y	
TOJOLABAL	toj	grease	323	32	yecel	2	y e c e l	
ZINACANTAN_TZOTZIL	tzz	grease	323	32	"hup""el"	3	"h u p"" e l"	
CHONTAL_TABASCO	chf	grease	323	32	"pok""ma"	4	"p o k"" m a"	
CHORTI	caa	grease	323	32	"C""iCmar"	5	"C"" i C m a r"	
ITZAJ	itz	grease	323	32	polok	6	p o l o k	
MAYA_YUCATAN	yua	grease	323	32	cac	7	c a c	
LACANDON	lac	grease	323	32	CaC	8	C a C	
CHICOMUCELTEC	cob	egg	744	33	ul	7	u l	also: utiCin
TOJOLABAL	toj	egg	744	33	"nolob"""	1	"n o l o b"""	
CHUJ	cnm	egg	744	33	Nolob	1	N o l o b	
MOCHO	mhc	egg	744	33	"k""olk""oC"	8	"k"" o l k"" o C"	
JACALTEC	jai	egg	744	33	hos	2	h o s	
QANJOBAL_SANTA_EULALIA	kjb	egg	744	33	xos	2	x o s	
ACATECO_SAN_MIGUEL_ACATAN	knj	egg	744	33	hos	2	h o s	
IXIL_CHAJUL	ixj	egg	744	33	"k""olob"""	9	"k"" o l o b"""	
AGUACATEC	agu	egg	744	33	xox	2	x o x	
TECO_TECTITAN	ttc	egg	744	33	xos	2	x o s	
MAM_NORTHERN	mam	egg	744	33	xos	2	x o s	
SIPAKAPENSE	qum	egg	744	33	"mlob"""	1	"m l o b"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	egg	744	33	"saqmalob"""	3	"s a q m a l o b"""	
CENTRAL_QUICHE	quc	egg	744	33	saqmol	3	s a q m o l	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	egg	744	33	saqmolo7	3	s a q m o l o 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	egg	744	33	saqmol	3	s a q m o l	
POQOMCHI_WESTERN	pob	egg	744	33	milox	4	m i l o x	
POCOMAM_EASTERN	poa	egg	744	33	malox	4	m a l o x	
USPANTEKO	usp	egg	744	33	"saqmolob"""	3	"s a q m o l o b"""	
EASTERN_KEKCHI_CAHABON	kek	egg	744	33	"molb"""	1	"m o l b"""	
ZINACANTAN_TZOTZIL	tzz	egg	744	33	tanal	10	t a n a l	also: ton
TZELTAL_BACHAJON	tzb	egg	744	33	tomut	5	t o m u t	
CHOL_TUMBALA	ctu	egg	744	33	tumut	5	t u m u t	also: tun
CHORTI	caa	egg	744	33	kum	11	k u m	
ITZAJ	itz	egg	744	33	he7	6	h e 7	
MOPAN	mop	egg	744	33	xe7	6	x e 7	
MAYA_YUCATAN	yua	egg	744	33	he7	6	h e 7	
HUASTEC	hva	horn	1393	34	"ic""am"	5	"i c"" a m"	
TOJOLABAL	toj	horn	1393	34	"Sulub"""	3	"S u l u b"""	also: %kaCo; Spanish loan
CHUJ	cnm	horn	1393	34	"C""a7ak"	6	"C"" a 7 a k"	
JACALTEC	jai	horn	1393	34	"yuk""a"	1	"y u k"" a"	
QANJOBAL_SANTA_EULALIA	kjb	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
ACATECO_SAN_MIGUEL_ACATAN	knj	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
IXIL_CHAJUL	ixj	horn	1393	34	"tuk"""	2	"t u k"""	
AGUACATEC	agu	horn	1393	34	"tuk"""	2	"t u k"""	
TECO_TECTITAN	ttc	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
MAM_NORTHERN	mam	horn	1393	34	tkaC	7	t k a C	
SIPAKAPENSE	qum	horn	1393	34	"uk""a"	1	"u k"" a"	
SACAPULTECO_SACAPULAS_CENTRO	quv	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
CENTRAL_QUICHE	quc	horn	1393	34	"ruk""a7"	1	"r u k"" a 7"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
POQOMCHI_WESTERN	pob	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
POCOMAM_EASTERN	poa	horn	1393	34	"uk""a7"	1	"u k"" a 7"	
EASTERN_KEKCHI_CAHABON	kek	horn	1393	34	"Sukub"""	4	"S u k u b"""	
ZINACANTAN_TZOTZIL	tzz	horn	1393	34	Sulub	3	S u l u b	
TZELTAL_BACHAJON	tzb	horn	1393	34	Sulub	3	S u l u b	
CHONTAL_TABASCO	chf	horn	1393	34	Sukub	8	S u k u b	also: hub
ITZAJ	itz	horn	1393	34	bak	9	b a k	
MOPAN	mop	horn	1393	34	Sulub	3	S u l u b	
HUASTEC	hva	tail	1220	35	wew	1	w e w	
CHICOMUCELTEC	cob	tail	1220	35	wew	1	w e w	
TOJOLABAL	toj	tail	1220	35	nexal	1	n e x a l	
CHUJ	cnm	tail	1220	35	ye	1	y e	
MOCHO	mhc	tail	1220	35	Neh	1	N e h	
JACALTEC	jai	tail	1220	35	Ne	1	N e	
QANJOBAL_SANTA_EULALIA	kjb	tail	1220	35	ne	1	n e	
ACATECO_SAN_MIGUEL_ACATAN	knj	tail	1220	35	ne	1	n e	
IXIL_CHAJUL	ixj	tail	1220	35	xe7	1	x e 7	
AGUACATEC	agu	tail	1220	35	xe7	1	x e 7	
TECO_TECTITAN	ttc	tail	1220	35	xe7	1	x e 7	
MAM_NORTHERN	mam	tail	1220	35	txe7	1	t x e 7	
SIPAKAPENSE	qum	tail	1220	35	xey	1	x e y	
SACAPULTECO_SACAPULAS_CENTRO	quv	tail	1220	35	xey	1	x e y	
CENTRAL_QUICHE	quc	tail	1220	35	xe7	1	x e 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tail	1220	35	xey	1	x e y	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tail	1220	35	xey	1	x e y	
POQOMCHI_WESTERN	pob	tail	1220	35	xe	1	x e	
POCOMAM_EASTERN	poa	tail	1220	35	xieh	1	x i e h	
USPANTEKO	usp	tail	1220	35	xe	1	x e	
EASTERN_KEKCHI_CAHABON	kek	tail	1220	35	heh	1	h e h	
ZINACANTAN_TZOTZIL	tzz	tail	1220	35	neil	1	n e i l	
TZELTAL_BACHAJON	tzb	tail	1220	35	ne	1	n e	
CHOL_TUMBALA	ctu	tail	1220	35	5eh	1	5 e h	
CHONTAL_TABASCO	chf	tail	1220	35	neh	1	n e h	
CHORTI	caa	tail	1220	35	neh	1	n e h	
ITZAJ	itz	tail	1220	35	neh	1	n e h	
MOPAN	mop	tail	1220	35	nex	1	n e x	
MAYA_YUCATAN	yua	tail	1220	35	neh	1	n e h	
LACANDON	lac	tail	1220	35	neh	1	n e h	
HUASTEC	hva	feather	1201	36	huhlek	1	h u h l e k	
CHICOMUCELTEC	cob	feather	1201	36	huhul	1	h u h u l	
TOJOLABAL	toj	feather	1201	36	"k""uk""um"	6	"k"" u k"" u m"	"also: k""uk""mil"
CHUJ	cnm	feather	1201	36	Sil	1	S i l	
MOCHO	mhc	feather	1201	36	Sik	5	S i k	
JACALTEC	jai	feather	1201	36	Sil	1	S i l	
QANJOBAL_SANTA_EULALIA	kjb	feather	1201	36	"c""up"	9	"c"" u p"	
ACATECO_SAN_MIGUEL_ACATAN	knj	feather	1201	36	Sil	1	S i l	
IXIL_CHAJUL	ixj	feather	1201	36	Sil	1	S i l	
AGUACATEC	agu	feather	1201	36	Si7il	1	S i 7 i l	
TECO_TECTITAN	ttc	feather	1201	36	camal	2	c a m a l	
MAM_NORTHERN	mam	feather	1201	36	tsmal	2	t s m a l	
SIPAKAPENSE	qum	feather	1201	36	"Sik"""	5	"S i k"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	feather	1201	36	rismal	3	r i s m a l	
CENTRAL_QUICHE	quc	feather	1201	36	kiS	10	k i S	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	feather	1201	36	rusmal	3	r u s m a l	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	feather	1201	36	ismal	11	i s m a l	
POQOMCHI_WESTERN	pob	feather	1201	36	rix	8	r i x	
POCOMAM_EASTERN	poa	feather	1201	36	rix Cikop	8	r i x _ C i k o p	
USPANTEKO	usp	feather	1201	36	"Sik"""	5	"S i k"""	
EASTERN_KEKCHI_CAHABON	kek	feather	1201	36	rismal	3	r i s m a l	
ZINACANTAN_TZOTZIL	tzz	feather	1201	36	"k""uk""umal"	6	"k"" u k"" u m a l"	
TZELTAL_BACHAJON	tzb	feather	1201	36	"k""uk""um"	6	"k"" u k"" u m"	
CHOL_TUMBALA	ctu	feather	1201	36	cuc	7	c u c	
CHONTAL_TABASCO	chf	feather	1201	36	"muk""u"	12	"m u k"" u"	
CHORTI	caa	feather	1201	36	cuc	7	c u c	
ITZAJ	itz	feather	1201	36	"k""uk""um"	6	"k"" u k"" u m"	
MOPAN	mop	feather	1201	36	co7oc	7	c o 7 o c	
MAYA_YUCATAN	yua	feather	1201	36	"k""uk""um"	6	"k"" u k"" u m"	
LACANDON	lac	feather	1201	36	CoCer	7	C o C e r	
HUASTEC	hva	hair	1040	37	Si7	1	S i 7	
CHICOMUCELTEC	cob	hair	1040	37	hulok	7	h u l o k	
TOJOLABAL	toj	hair	1040	37	co7oc	6	c o 7 o c	
CHUJ	cnm	hair	1040	37	Sil xolom	2	S i l _ x o l o m	
MOCHO	mhc	hair	1040	37	Si7	1	S i 7	also: wi7
JACALTEC	jai	hair	1040	37	Sil	2	S i l	
QANJOBAL_SANTA_EULALIA	kjb	hair	1040	37	Sil	2	S i l	
ACATECO_SAN_MIGUEL_ACATAN	knj	hair	1040	37	Sil	2	S i l	
IXIL_CHAJUL	ixj	hair	1040	37	Sil wi7	2	S i l _ w i 7	
AGUACATEC	agu	hair	1040	37	Si7il	2	S i 7 i l	
TECO_TECTITAN	ttc	hair	1040	37	camal	3	c a m a l	
MAM_NORTHERN	mam	hair	1040	37	smal	3	s m a l	
SIPAKAPENSE	qum	hair	1040	37	wi7	4	w i 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	hair	1040	37	we7	4	w e 7	
CENTRAL_QUICHE	quc	hair	1040	37	wi7	4	w i 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	hair	1040	37	rusmal wi7	5	r u s m a l _ w i 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	hair	1040	37	smal wi7	5	s m a l _ w i 7	
POQOMCHI_WESTERN	pob	hair	1040	37	rismal na	5	r i s m a l _ n a	
POCOMAM_EASTERN	poa	hair	1040	37	nah	8	n a h	
USPANTEKO	usp	hair	1040	37	"risimal b""a"	5	"r i s i m a l _ b"" a"	
EASTERN_KEKCHI_CAHABON	kek	hair	1040	37	rismal	5	r i s m a l	
ZINACANTAN_TZOTZIL	tzz	hair	1040	37	coc	6	c o c	also: cacal
TZELTAL_BACHAJON	tzb	hair	1040	37	coc	6	c o c	
CHOL_TUMBALA	ctu	hair	1040	37	cuc	6	c u c	
CHONTAL_TABASCO	chf	hair	1040	37	u cuce	6	u _ c u c e	also: cuk
CHORTI	caa	hair	1040	37	cuc	6	c u c	
MOPAN	mop	hair	1040	37	co7oc	6	c o 7 o c	
MAYA_YUCATAN	yua	hair	1040	37	co7ocel	6	c o 7 o c e l	
LACANDON	lac	hair	1040	37	CoCer	6	C o C e r	also: hor
HUASTEC	hva	head	1256	38	"ok"""	1	"o k"""	
CHICOMUCELTEC	cob	head	1256	38	"ok"""	1	"o k"""	
TOJOLABAL	toj	head	1256	38	olom	2	o l o m	
CHUJ	cnm	head	1256	38	xolom	2	x o l o m	
JACALTEC	jai	head	1256	38	wi7	3	w i 7	
QANJOBAL_SANTA_EULALIA	kjb	head	1256	38	xolom	2	x o l o m	
ACATECO_SAN_MIGUEL_ACATAN	knj	head	1256	38	holom	2	h o l o m	
IXIL_CHAJUL	ixj	head	1256	38	wi7	3	w i 7	
AGUACATEC	agu	head	1256	38	wi7	3	w i 7	
TECO_TECTITAN	ttc	head	1256	38	wi7	3	w i 7	
MAM_NORTHERN	mam	head	1256	38	nwi7ye	3	n w i 7 y e	
SIPAKAPENSE	qum	head	1256	38	xlom	2	x l o m	also: wi7
SACAPULTECO_SACAPULAS_CENTRO	quv	head	1256	38	xalom	2	x a l o m	
CENTRAL_QUICHE	quc	head	1256	38	xolom	2	x o l o m	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	head	1256	38	xolon	2	x o l o n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	head	1256	38	wi7	3	w i 7	also: wi7ax
POQOMCHI_WESTERN	pob	head	1256	38	na	6	n a	
POCOMAM_EASTERN	poa	head	1256	38	xaluam	2	x a l u a m	
USPANTEKO	usp	head	1256	38	"b""a"	7	"b"" a"	
EASTERN_KEKCHI_CAHABON	kek	head	1256	38	xolom	2	x o l o m	
ZINACANTAN_TZOTZIL	tzz	head	1256	38	holol	8	h o l o l	
TZELTAL_BACHAJON	tzb	head	1256	38	xol	4	x o l	
CHOL_TUMBALA	ctu	head	1256	38	hol	4	h o l	
CHONTAL_TABASCO	chf	head	1256	38	pam	9	p a m	
CHORTI	caa	head	1256	38	hor	4	h o r	
ITZAJ	itz	head	1256	38	ho7ol	4	h o 7 o l	also: pol
MOPAN	mop	head	1256	38	pol	5	p o l	
MAYA_YUCATAN	yua	head	1256	38	pol	5	p o l	
LACANDON	lac	head	1256	38	hor	4	h o r	
HUASTEC	hva	ear	1247	39	Sucun	6	S u c u n	
CHICOMUCELTEC	cob	ear	1247	39	huCun	7	h u C u n	
TOJOLABAL	toj	ear	1247	39	sti7 xCikint~ik	2	s t i 7 _ x C i k i nt~ i k	
CHUJ	cnm	ear	1247	39	Cikin	2	C i k i n	
MOCHO	mhc	ear	1247	39	Cikin	2	C i k i n	
JACALTEC	jai	ear	1247	39	Cikin	2	C i k i n	
QANJOBAL_SANTA_EULALIA	kjb	ear	1247	39	Tikin	3	T i k i n	
ACATECO_SAN_MIGUEL_ACATAN	knj	ear	1247	39	Tikin	3	T i k i n	
IXIL_CHAJUL	ixj	ear	1247	39	SiTin	4	S i T i n	
AGUACATEC	agu	ear	1247	39	SCin	4	S C i n	
TECO_TECTITAN	ttc	ear	1247	39	Sky~in	4	S ky~ i n	
MAM_NORTHERN	mam	ear	1247	39	Sky~in	4	S ky~ i n	
SIPAKAPENSE	qum	ear	1247	39	Skin	4	S k i n	
SACAPULTECO_SACAPULAS_CENTRO	quv	ear	1247	39	Sikin	4	S i k i n	
CENTRAL_QUICHE	quc	ear	1247	39	Sikin	4	S i k i n	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	ear	1247	39	xikin	5	x i k i n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	ear	1247	39	ixkin	5	i x k i n	
POQOMCHI_WESTERN	pob	ear	1247	39	Sikin	4	S i k i n	
POCOMAM_EASTERN	poa	ear	1247	39	Sikin	4	S i k i n	
USPANTEKO	usp	ear	1247	39	Sikin	4	S i k i n	
EASTERN_KEKCHI_CAHABON	kek	ear	1247	39	Sik	4	S i k	
ZINACANTAN_TZOTZIL	tzz	ear	1247	39	Cikinil	2	C i k i n i l	
TZELTAL_BACHAJON	tzb	ear	1247	39	Cikin	2	C i k i n	
CHOL_TUMBALA	ctu	ear	1247	39	Cikin	2	C i k i n	
CHONTAL_TABASCO	chf	ear	1247	39	Cikin	2	C i k i n	
CHORTI	caa	ear	1247	39	Cikin	2	C i k i n	
