language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
DEANG	pce	come	1446	66	rot	7	r o t	
KHMU	kjg	come	1446	66	kay	8	k a y	
KSINMUL	puo	come	1446	66	pleh	9	p l e h	
KHASI	kha	come	1446	66	wan	10	w a n	
MUNDARI	unr	come	1446	66	hiZu7	11	h i Z u 7	
JEH	jeh	lie	1411	67	kat	1	k a t	
BAHNAR	bdq	lie	1411	67	p3som	2	p 3 s o m	
CHRAU	crw	lie	1411	67	vi7	3	v i 7	
VIETNAMESE	vie	lie	1411	67	Nu	4	N u	also: nam
RUC	scb	lie	1411	67	n3p	5	n 3 p	
MON	mnw	lie	1411	67	wat	3	w a t	
NYAKUR	cbn	lie	1411	67	pu5	12	p u 5	
KHMER	khm	lie	1411	67	g3N	6	g 3 N	
KUI_THAILAND	kdt	lie	1411	67	tiC	7	t i C	
SEMAI	sea	lie	1411	67	da7	8	d a 7	
WA	wbm	lie	1411	67	noi	9	n o i	
KHMU	kjg	lie	1411	67	Nim	10	N i m	
KSINMUL	puo	lie	1411	67	em	10	e m	
KHASI	kha	lie	1411	67	sh~aniah	11	sh~ a n i a h	
MUNDARI	unr	lie	1411	67	giti7	7	g i t i 7	
JEH	jeh	sit	1416	68	sinan	1	s i n a n	
CHRAU	crw	sit	1416	68	gu7	2	g u 7	
VIETNAMESE	vie	sit	1416	68	Noi	3	N o i	
RUC	scb	sit	1416	68	Noy	3	N o y	
MON	mnw	sit	1416	68	gaZa7	4	g a Z a 7	
NYAKUR	cbn	sit	1416	68	th~oN	5	th~ o N	
KHMER	khm	sit	1416	68	3Nguy	3	3 N g u y	
SEMAI	sea	sit	1416	68	g3y	3	g 3 y	
WA	wbm	sit	1416	68	Nom	6	N o m	
DEANG	pce	sit	1416	68	Noi	3	N o i	
KHMU	kjg	sit	1416	68	ten	7	t e n	also: tan
KSINMUL	puo	sit	1416	68	kli3n	8	k l i 3 n	
KHASI	kha	sit	1416	68	sh~oN	9	sh~ o N	
MUNDARI	unr	sit	1416	68	dub	10	d u b	
BAHNAR	bdq	stand	1442	69	doN	1	d o N	
VIETNAMESE	vie	stand	1442	69	duN Zay	1	d u N _ Z a y	
RUC	scb	stand	1442	69	taN	1	t a N	
MON	mnw	stand	1442	69	tuiw	2	t u i w	
NYAKUR	cbn	stand	1442	69	y3n	3	y 3 n	
KHMER	khm	stand	1442	69	Zh~ar	4	Zh~ a r	
KUI_THAILAND	kdt	stand	1442	69	tey3N	3	t e y 3 N	
SEMAI	sea	stand	1442	69	Zi5Z3k	3	Z i 5 Z 3 k	
WA	wbm	stand	1442	69	CuN	5	C u N	
DEANG	pce	stand	1442	69	ZaN	3	Z a N	
KHMU	kjg	stand	1442	69	t3n	1	t 3 n	
KSINMUL	puo	stand	1442	69	Cal	6	C a l	
KHASI	kha	stand	1442	69	ieN	3	i e N	
MUNDARI	unr	stand	1442	69	tiNgu	1	t i N g u	
JEH	jeh	give	1447	70	doh	1	d o h	
BAHNAR	bdq	give	1447	70	an	2	a n	
CHRAU	crw	give	1447	70	an	2	a n	also: iun
VIETNAMESE	vie	give	1447	70	to	3	t o	
MON	mnw	give	1447	70	kuiw	4	k u i w	
NYAKUR	cbn	give	1447	70	kul	4	k u l	
KHMER	khm	give	1447	70	oy	10	o y	
KUI_THAILAND	kdt	give	1447	70	an	2	a n	
SEMAI	sea	give	1447	70	ok	5	o k	
WA	wbm	give	1447	70	to7	6	t o 7	
DEANG	pce	give	1447	70	don	9	d o n	
KHMU	kjg	give	1447	70	un	2	u n	
KSINMUL	puo	give	1447	70	mah	7	m a h	
MUNDARI	unr	give	1447	70	om	8	o m	
JEH	jeh	speak	1623	71	t3tah	1	t 3 t a h	
BAHNAR	bdq	speak	1623	71	p3ma	2	p 3 m a	
CHRAU	crw	speak	1623	71	pa5	3	p a 5	
VIETNAMESE	vie	speak	1623	71	raN	1	r a N	
RUC	scb	speak	1623	71	Col	4	C o l	
MON	mnw	speak	1623	71	huim	5	h u i m	
NYAKUR	cbn	speak	1623	71	ph~ut	7	ph~ u t	
KHMER	khm	speak	1623	71	sr3ti	6	s r 3 t i	
SEMAI	sea	speak	1623	71	pder	1	p d e r	
WA	wbm	speak	1623	71	krai	8	k r a i	
DEANG	pce	speak	1623	71	grai	8	g r a i	
KHMU	kjg	speak	1623	71	lo	9	l o	
KSINMUL	puo	speak	1623	71	waw	10	w a w	
KHASI	kha	speak	1623	71	oN	11	o N	
MUNDARI	unr	speak	1623	71	men	12	m e n	
JEH	jeh	sun	1343	72	matNay	1	m a t N a y	
BAHNAR	bdq	sun	1343	72	nar	2	n a r	
CHRAU	crw	sun	1343	72	mat nar	2	m a t _ n a r	
VIETNAMESE	vie	sun	1343	72	mat Coi	3	m a t _ C o i	
RUC	scb	sun	1343	72	m3tpl3y	3	m 3 t p l 3 y	
MON	mnw	sun	1343	72	tNay	1	t N a y	
NYAKUR	cbn	sun	1343	72	ha*y	1	h a* y	
KHMER	khm	sun	1343	72	th~3Nay	1	th~ 3 N a y	
KUI_THAILAND	kdt	sun	1343	72	m3niaN	4	m 3 n i a N	
SEMAI	sea	sun	1343	72	matZis	5	m a t Z i s	
WA	wbm	sun	1343	72	siNai7	1	s i N a i 7	
DEANG	pce	sun	1343	72	sNoi	1	s N o i	
KHMU	kjg	sun	1343	72	matpri	3	m a t p r i	
KSINMUL	puo	sun	1343	72	C3lNe	1	C 3 l N e	
KHASI	kha	sun	1343	72	sNi	1	s N i	
MUNDARI	unr	sun	1343	72	siNgi	1	s i N g i	
JEH	jeh	moon	1313	73	kh~ei	1	kh~ e i	
BAHNAR	bdq	moon	1313	73	kh~ei	1	kh~ e i	
CHRAU	crw	moon	1313	73	kh~ay	1	kh~ a y	
VIETNAMESE	vie	moon	1313	73	CaN	2	C a N	
MON	mnw	moon	1313	73	gatu	3	g a t u	
NYAKUR	cbn	moon	1313	73	ntu7	3	n t u 7	
KHMER	khm	moon	1313	73	kh~E	1	kh~ E	
KUI_THAILAND	kdt	moon	1313	73	mph$riaNsai	2	mph$ r i a N s a i	
SEMAI	sea	moon	1313	73	gCE7	1	g C E 7	
WA	wbm	moon	1313	73	kh~i7	1	kh~ i 7	
DEANG	pce	moon	1313	73	plaN kiar	2	p l a N _ k i a r	
KHMU	kjg	moon	1313	73	moN	5	m o N	
KSINMUL	puo	moon	1313	73	blah	6	b l a h	
KHASI	kha	moon	1313	73	binai	7	b i n a i	
JEH	jeh	star	1430	74	hloN	1	h l o N	
BAHNAR	bdq	star	1430	74	s3NloN	1	s 3 N l o N	
CHRAU	crw	star	1430	74	sima5	2	s i m a 5	
RUC	scb	star	1430	74	kumi5	2	k u m i 5	
MON	mnw	star	1430	74	saman	2	s a m a n	
KHMER	khm	star	1430	74	ph~3kay	3	ph~ 3 k a y	
KUI_THAILAND	kdt	star	1430	74	ntar	4	n t a r	
SEMAI	sea	star	1430	74	prloy	5	p r l o y	
WA	wbm	star	1430	74	sim7~uiN	2	s i m7~ u i N	
DEANG	pce	star	1430	74	sman	2	s m a n	
KHMU	kjg	star	1430	74	s3rmin	2	s 3 r m i n	
KSINMUL	puo	star	1430	74	m35	2	m 3 5	
KHASI	kha	star	1430	74	kh~lur	5	kh~ l u r	
MUNDARI	unr	star	1430	74	ipil	6	i p i l	
JEH	jeh	water	948	75	dak	1	d a k	
BAHNAR	bdq	water	948	75	dak	1	d a k	
CHRAU	crw	water	948	75	da7	1	d a 7	
VIETNAMESE	vie	water	948	75	nuok	1	n u o k	
RUC	scb	water	948	75	da7	1	d a 7	
MON	mnw	water	948	75	dak	1	d a k	
NYAKUR	cbn	water	948	75	dak	1	d a k	
KHMER	khm	water	948	75	d3k	1	d 3 k	
KUI_THAILAND	kdt	water	948	75	dia7	1	d i a 7	
SEMAI	sea	water	948	75	tew	2	t e w	
WA	wbm	water	948	75	rom	3	r o m	
DEANG	pce	water	948	75	om	3	o m	
KHMU	kjg	water	948	75	om	3	o m	
KSINMUL	puo	water	948	75	hot	4	h o t	
KHASI	kha	water	948	75	um	3	u m	
MUNDARI	unr	water	948	75	da7	1	d a 7	
JEH	jeh	rain	658	76	mriah	1	m r i a h	
BAHNAR	bdq	rain	658	76	mi	2	m i	
CHRAU	crw	rain	658	76	mi	2	m i	
VIETNAMESE	vie	rain	658	76	mua	2	m u a	
RUC	scb	rain	658	76	kum3a	2	k u m 3 a	
MON	mnw	rain	658	76	bray	1	b r a y	
NYAKUR	cbn	rain	658	76	ph~rEy	1	ph~ r E y	
KHMER	khm	rain	658	76	bh~li3N	3	bh~ l i 3 N	
KUI_THAILAND	kdt	rain	658	76	m3mia	2	m 3 m i a	
SEMAI	sea	rain	658	76	mani7	4	m a n i 7	
WA	wbm	rain	658	76	lh~E7	5	lh~ E 7	
DEANG	pce	rain	658	76	klai	6	k l a i	
KHMU	kjg	rain	658	76	k3ma	2	k 3 m a	
KSINMUL	puo	rain	658	76	3m3	2	3 m 3	
KHASI	kha	rain	658	76	slap	7	s l a p	
MUNDARI	unr	rain	658	76	gama	2	g a m a	
JEH	jeh	stone	857	77	t3mou	1	t 3 m o u	
BAHNAR	bdq	stone	857	77	t3mo	1	t 3 m o	
CHRAU	crw	stone	857	77	tamo	1	t a m o	
VIETNAMESE	vie	stone	857	77	da	2	d a	
RUC	scb	stone	857	77	lata	2	l a t a	
MON	mnw	stone	857	77	tmo7	1	t m o 7	
NYAKUR	cbn	stone	857	77	hmo7	1	h m o 7	
KHMER	khm	stone	857	77	th~3mo	1	th~ 3 m o	
KUI_THAILAND	kdt	stone	857	77	t3mau	1	t 3 m a u	
WA	wbm	stone	857	77	si mau7	1	s i _ m a u 7	
DEANG	pce	stone	857	77	mau	1	m a u	
KHMU	kjg	stone	857	77	klaN	3	k l a N	
KSINMUL	puo	stone	857	77	3li3N	3	3 l i 3 N	
KHASI	kha	stone	857	77	maw	1	m a w	
MUNDARI	unr	stone	857	77	diri	4	d i r i	
JEH	jeh	sand	671	78	Coih	1	C o i h	
BAHNAR	bdq	sand	671	78	Cu3h	1	C u 3 h	
CHRAU	crw	sand	671	78	Cw~oh	1	Cw~ o h	
VIETNAMESE	vie	sand	671	78	kat	2	k a t	
RUC	scb	sand	671	78	t3kaC	2	t 3 k a C	
MON	mnw	sand	671	78	bti	3	b t i	
NYAKUR	cbn	sand	671	78	nt3l	3	n t 3 l	
KHMER	khm	sand	671	78	kh~3saC	2	kh~ 3 s a C	
WA	wbm	sand	671	78	mh~aik	2	mh~ a i k	
DEANG	pce	sand	671	78	kh~ai7	2	kh~ a i 7	
KHMU	kjg	sand	671	78	Cr~es	4	Cr~ e s	
KHASI	kha	sand	671	78	sh~iap	5	sh~ i a p	
MUNDARI	unr	sand	671	78	gitil	3	g i t i l	
JEH	jeh	earth	1228	79	neh	2	n e h	
BAHNAR	bdq	earth	1228	79	tEh	1	t E h	
CHRAU	crw	earth	1228	79	nteh	1	n t e h	
VIETNAMESE	vie	earth	1228	79	dat	1	d a t	
MON	mnw	earth	1228	79	ti	1	t i	
NYAKUR	cbn	earth	1228	79	ti7	1	t i 7	
KHMER	khm	earth	1228	79	ti	1	t i	
KUI_THAILAND	kdt	earth	1228	79	k3tE7	1	k 3 t E 7	
SEMAI	sea	earth	1228	79	te7	1	t e 7	
WA	wbm	earth	1228	79	tE7	1	t E 7	
DEANG	pce	earth	1228	79	"k""tai"	1	"k"" t a i"	
KHMU	kjg	earth	1228	79	p3te	1	p 3 t e	
KSINMUL	puo	earth	1228	79	k3te	1	k 3 t e	
KHASI	kha	earth	1228	79	pirth~ei	1	p i r th~ e i	
MUNDARI	unr	earth	1228	79	ote	1	o t e	
JEH	jeh	cloud	1489	80	k3sok	1	k 3 s o k	
BAHNAR	bdq	cloud	1489	80	h3m3l	2	h 3 m 3 l	
CHRAU	crw	cloud	1489	80	tu7	3	t u 7	
VIETNAMESE	vie	cloud	1489	80	maj	2	m a j	
RUC	scb	cloud	1489	80	m3l	2	m 3 l	
MON	mnw	cloud	1489	80	matbrai	4	m a t b r a i	
NYAKUR	cbn	cloud	1489	80	mok	5	m o k	
KHMER	khm	cloud	1489	80	b3bok	5	b 3 b o k	
KUI_THAILAND	kdt	cloud	1489	80	hl3t	6	h l 3 t	
WA	wbm	cloud	1489	80	pai7om	7	p a i 7 o m	
DEANG	pce	cloud	1489	80	nh7$ut	8	nh7$ u t	
KHMU	kjg	cloud	1489	80	put	8	p u t	
KSINMUL	puo	cloud	1489	80	mok	5	m o k	
KHASI	kha	cloud	1489	80	"ly""~oh"	9	"l y""~ o h"	
MUNDARI	unr	cloud	1489	80	rimil	2	r i m i l	
JEH	jeh	smoke	778	81	hnuai	1	h n u a i	
BAHNAR	bdq	smoke	778	81	5ui	1	5 u i	
CHRAU	crw	smoke	778	81	5u7	2	5 u 7	
VIETNAMESE	vie	smoke	778	81	kx~oi	1	kx~ o i	
RUC	scb	smoke	778	81	kahoy	1	k a h o y	
MON	mnw	smoke	778	81	yak	2	y a k	
NYAKUR	cbn	smoke	778	81	yak	2	y a k	
KHMER	khm	smoke	778	81	ph~3sEN	3	ph~ 3 s E N	
KUI_THAILAND	kdt	smoke	778	81	mp~i7	4	mp~ i 7	
SEMAI	sea	smoke	778	81	Cul	5	C u l	
WA	wbm	smoke	778	81	tau7	6	t a u 7	
DEANG	pce	smoke	778	81	to7	6	t o 7	
KHMU	kjg	smoke	778	81	p3t3	6	p 3 t 3	
KSINMUL	puo	smoke	778	81	p3tow	6	p 3 t o w	
KHASI	kha	smoke	778	81	nd~em	7	nd~ e m	
MUNDARI	unr	smoke	778	81	sukul	8	s u k u l	
JEH	jeh	fire	221	82	on	1	o n	
BAHNAR	bdq	fire	221	82	u5	1	u 5	
CHRAU	crw	fire	221	82	u5	1	u 5	
VIETNAMESE	vie	fire	221	82	lua	2	l u a	
RUC	scb	fire	221	82	kurh~	3	k u rh~	
MON	mnw	fire	221	82	pamat	4	p a m a t	
NYAKUR	cbn	fire	221	82	k3mat	4	k 3 m a t	
KHMER	khm	fire	221	82	bh~la3N	5	bh~ l a 3 N	
KUI_THAILAND	kdt	fire	221	82	uh	1	u h	
SEMAI	sea	fire	221	82	os	1	o s	
WA	wbm	fire	221	82	Nu	7	N u	
DEANG	pce	fire	221	82	Nar	7	N a r	
KHMU	kjg	fire	221	82	p3rl3a	2	p 3 r l 3 a	
KSINMUL	puo	fire	221	82	h3goN	8	h 3 g o N	
KHASI	kha	fire	221	82	diN	9	d i N	
MUNDARI	unr	fire	221	82	seNgel	10	s e N g e l	
JEH	jeh	ashes	646	83	luN lok	1	l u N _ l o k	
BAHNAR	bdq	ashes	646	83	h3yok	9	h 3 y o k	
CHRAU	crw	ashes	646	83	vuh	3	v u h	
VIETNAMESE	vie	ashes	646	83	Co	10	C o	
RUC	scb	ashes	646	83	t3pEh	3	t 3 p E h	
MON	mnw	ashes	646	83	pateN	2	p a t e N	
NYAKUR	cbn	ashes	646	83	p3ti5	2	p 3 t i 5	
KHMER	khm	ashes	646	83	ph~Eh	3	ph~ E h	
KUI_THAILAND	kdt	ashes	646	83	ph~a7	4	ph~ a 7	
SEMAI	sea	ashes	646	83	gNh3l	11	g N h 3 l	
WA	wbm	ashes	646	83	5au7	5	5 a u 7	
DEANG	pce	ashes	646	83	"k""faN"	6	"k"" f a N"	
KHMU	kjg	ashes	646	83	poh	3	p o h	
KSINMUL	puo	ashes	646	83	3boh	3	3 b o h	
KHASI	kha	ashes	646	83	dipei	3	d i p e i	
MUNDARI	unr	ashes	646	83	toroe7	8	t o r o e 7	
CHRAU	crw	burn	2102	84	Nit	1	N i t	
RUC	scb	burn	2102	84	takat	3	t a k a t	
MON	mnw	burn	2102	84	tau	4	t a u	
NYAKUR	cbn	burn	2102	84	kh~lak	5	kh~ l a k	
KHMER	khm	burn	2102	84	tut	2	t u t	
KUI_THAILAND	kdt	burn	2102	84	CaN	9	C a N	
WA	wbm	burn	2102	84	k3ik	10	k 3 i k	
KHMU	kjg	burn	2102	84	pok	6	p o k	
KHASI	kha	burn	2102	84	iN	7	i N	
MUNDARI	unr	burn	2102	84	ro	8	r o	
JEH	jeh	road (path)	667	85	traN	1	t r a N	
BAHNAR	bdq	road (path)	667	85	troN	1	t r o N	
CHRAU	crw	road (path)	667	85	tr~oN	1	tr~ o N	
VIETNAMESE	vie	road (path)	667	85	duoN	1	d u o N	
MON	mnw	road (path)	667	85	traw	2	t r a w	
NYAKUR	cbn	road (path)	667	85	trew	2	t r e w	
KHMER	khm	road (path)	667	85	Z3luw th~3nal	2	Z 3 l u w _ th~ 3 n a l	
KUI_THAILAND	kdt	road (path)	667	85	k3na	4	k 3 n a	
SEMAI	sea	road (path)	667	85	nuN	5	n u N	
WA	wbm	road (path)	667	85	kra7	6	k r a 7	
DEANG	pce	road (path)	667	85	ndEN	3	n d E N	
KHMU	kjg	road (path)	667	85	Nor	6	N o r	
KSINMUL	puo	road (path)	667	85	tum	8	t u m	
KHASI	kha	road (path)	667	85	surok	9	s u r o k	
MUNDARI	unr	road (path)	667	85	hora	5	h o r a	
JEH	jeh	mountain	639	86	Nuk	1	N u k	
BAHNAR	bdq	mountain	639	86	koN	2	k o N	
CHRAU	crw	mountain	639	86	guN	2	g u N	
VIETNAMESE	vie	mountain	639	86	nui	3	n u i	
RUC	scb	mountain	639	86	C3t	4	C 3 t	
MON	mnw	mountain	639	86	duiw	3	d u i w	
NYAKUR	cbn	mountain	639	86	kur	10	k u r	
KHMER	khm	mountain	639	86	bh~3nom	5	bh~ 3 n o m	
KUI_THAILAND	kdt	mountain	639	86	bru	6	b r u	
SEMAI	sea	mountain	639	86	lot	7	l o t	
WA	wbm	mountain	639	86	goN	2	g o N	
DEANG	pce	mountain	639	86	svr	8	s v r	
KHMU	kjg	mountain	639	86	mok	11	m o k	
KSINMUL	puo	mountain	639	86	kh~egaN	2	kh~ e g a N	
KHASI	kha	mountain	639	86	limbah	9	l i m b a h	
MUNDARI	unr	mountain	639	86	buru	6	b u r u	
JEH	jeh	red	156	87	dum	1	d u m	
BAHNAR	bdq	red	156	87	bre	1	b r e	
CHRAU	crw	red	156	87	prho	3	p r h o	
VIETNAMESE	vie	red	156	87	do	4	d o	
RUC	scb	red	156	87	to	4	t o	
MON	mnw	red	156	87	bkat	5	b k a t	
NYAKUR	cbn	red	156	87	ph~3l35	6	ph~ 3 l 3 5	
KHMER	khm	red	156	87	kr3ham	7	k r 3 h a m	
KUI_THAILAND	kdt	red	156	87	ksaw	8	k s a w	
SEMAI	sea	red	156	87	rNa5	9	r N a 5	
WA	wbm	red	156	87	rauh	10	r a u h	
DEANG	pce	red	156	87	r3N	6	r 3 N	
KHMU	kjg	red	156	87	yim	11	y i m	
KSINMUL	puo	red	156	87	k37et	12	k 3 7 e t	
KHASI	kha	red	156	87	saw	8	s a w	
MUNDARI	unr	red	156	87	ara7	13	a r a 7	
JEH	jeh	green	1425	88	drih	1	d r i h	
BAHNAR	bdq	green	1425	88	Z3k	2	Z 3 k	
MON	mnw	green	1425	88	saNeak	2	s a N e a k	
NYAKUR	cbn	green	1425	88	l3Cok	3	l 3 C o k	
KHMER	khm	green	1425	88	paytaN	4	p a y t a N	
WA	wbm	green	1425	88	klai	5	k l a i	
DEANG	pce	green	1425	88	5iar	6	5 i a r	
KHMU	kjg	green	1425	88	C3Nar	6	C 3 N a r	
KSINMUL	puo	green	1425	88	le	5	l e	
MUNDARI	unr	green	1425	88	gaded	8	g a d e d	
JEH	jeh	yellow	1424	89	driN	1	d r i N	
BAHNAR	bdq	yellow	1424	89	dreN	1	d r e N	
CHRAU	crw	yellow	1424	89	ramut	2	r a m u t	
VIETNAMESE	vie	yellow	1424	89	vaN	8	v a N	
RUC	scb	yellow	1424	89	vaN	8	v a N	
MON	mnw	yellow	1424	89	damit	2	d a m i t	
NYAKUR	cbn	yellow	1424	89	p3Cu5	3	p 3 C u 5	
KHMER	khm	yellow	1424	89	l3N	9	l 3 N	
SEMAI	sea	yellow	1424	89	ph~ok	4	ph~ o k	
WA	wbm	yellow	1424	89	lh~3N	9	lh~ 3 N	
DEANG	pce	yellow	1424	89	t3N	5	t 3 N	
KHMU	kjg	yellow	1424	89	si l3N	9	s i _ l 3 N	
KSINMUL	puo	yellow	1424	89	l3N	9	l 3 N	
KHASI	kha	yellow	1424	89	stem	6	s t e m	
MUNDARI	unr	yellow	1424	89	sa saN	7	s a _ s a N	
JEH	jeh	white	1335	90	t3bok	1	t 3 b o k	
BAHNAR	bdq	white	1335	90	kok	9	k o k	
CHRAU	crw	white	1335	90	vo7	1	v o 7	also: kanaN
VIETNAMESE	vie	white	1335	90	CaN	2	C a N	
RUC	scb	white	1335	90	t3kal	3	t 3 k a l	
MON	mnw	white	1335	90	bu	10	b u	
NYAKUR	cbn	white	1335	90	Ch~uN	4	Ch~ u N	
KHMER	khm	white	1335	90	so	5	s o	
KUI_THAILAND	kdt	white	1335	90	bua7	1	b u a 7	
SEMAI	sea	white	1335	90	by~Ek	6	by~ E k	
WA	wbm	white	1335	90	paiN	11	p a i N	
DEANG	pce	white	1335	90	blo7	6	b l o 7	
KHMU	kjg	white	1335	90	klok	6	k l o k	
KSINMUL	puo	white	1335	90	lu3k	6	l u 3 k	
KHASI	kha	white	1335	90	lih	7	l i h	
JEH	jeh	black	163	91	5uN	1	5 u N	
BAHNAR	bdq	black	163	91	gam	2	g a m	
CHRAU	crw	black	163	91	ju7	3	j u 7	also: sindoC
VIETNAMESE	vie	black	163	91	den	4	d e n	
RUC	scb	black	163	91	tEntEn	4	t E n t E n	
MON	mnw	black	163	91	l3mCok	5	l 3 m C o k	
NYAKUR	cbn	black	163	91	ph~li3t	6	ph~ l i 3 t	
KHMER	khm	black	163	91	kh~3maw	7	kh~ 3 m a w	
KUI_THAILAND	kdt	black	163	91	tw~E5	8	tw~ E 5	
SEMAI	sea	black	163	91	bl7$ak	9	bl7$ a k	
WA	wbm	black	163	91	luN	10	l u N	
DEANG	pce	black	163	91	vaN	8	v a N	
KHMU	kjg	black	163	91	h3aN	1	h 3 a N	
KSINMUL	puo	black	163	91	oC	9	o C	
KHASI	kha	black	163	91	ioN	10	i o N	
MUNDARI	unr	black	163	91	hend~e	11	h e nd~ e	
JEH	jeh	night	1233	92	maN	1	m a N	
BAHNAR	bdq	night	1233	92	maN	1	m a N	
CHRAU	crw	night	1233	92	maN	1	m a N	also: naN
VIETNAMESE	vie	night	1233	92	dem	2	d e m	
MON	mnw	night	1233	92	btam	2	b t a m	
NYAKUR	cbn	night	1233	92	p3tam	2	p 3 t a m	
KHMER	khm	night	1233	92	yop	4	y o p	
KUI_THAILAND	kdt	night	1233	92	kh~riau	5	kh~ r i a u	
SEMAI	sea	night	1233	92	t3pm~	2	t 3 pm~	
WA	wbm	night	1233	92	pomsom	6	p o m s o m	
DEANG	pce	night	1233	92	s3m	7	s 3 m	
KHMU	kjg	night	1233	92	p3s3am	6	p 3 s 3 a m	
KSINMUL	puo	night	1233	92	p3t	8	p 3 t	
KHASI	kha	night	1233	92	miet	8	m i e t	
VIETNAMESE	vie	warm	1232	93	noN	1	n o N	
RUC	scb	warm	1232	93	t3l	2	t 3 l	
MON	mnw	warm	1232	93	guim	3	g u i m	
NYAKUR	cbn	warm	1232	93	r37u5	4	r 3 7 u 5	
KHMER	khm	warm	1232	93	k3daw	5	k 3 d a w	
DEANG	pce	warm	1232	93	un	6	u n	
KHMU	kjg	warm	1232	93	N3k3m	3	N 3 k 3 m	
KSINMUL	puo	warm	1232	93	g3m	3	g 3 m	
MUNDARI	unr	warm	1232	93	lolo	7	l o l o	
JEH	jeh	cold	1287	94	r3teh	1	r 3 t e h	
BAHNAR	bdq	cold	1287	94	t3Niet	2	t 3 N i e t	
CHRAU	crw	cold	1287	94	takat	3	t a k a t	
RUC	scb	cold	1287	94	lubat	4	l u b a t	
MON	mnw	cold	1287	94	goak	5	g o a k	
NYAKUR	cbn	cold	1287	94	t3kat	3	t 3 k a t	
KHMER	khm	cold	1287	94	tr~3Zak	6	tr~ 3 Z a k	
KUI_THAILAND	kdt	cold	1287	94	CNEt	2	C N E t	
SEMAI	sea	cold	1287	94	sNEC	2	s N E C	
WA	wbm	cold	1287	94	kuat	3	k u a t	
DEANG	pce	cold	1287	94	kat	3	k a t	
KHMU	kjg	cold	1287	94	Nar	7	N a r	
KSINMUL	puo	cold	1287	94	kh~reat	3	kh~ r e a t	
KHASI	kha	cold	1287	94	khr$eat	8	khr$ e a t	
MUNDARI	unr	cold	1287	94	tutukan	9	t u t u k a n	
JEH	jeh	full	1429	95	biN	1	b i N	
BAHNAR	bdq	full	1429	95	be4	1	b e 4	
CHRAU	crw	full	1429	95	ve5	1	v e 5	
VIETNAMESE	vie	full	1429	95	day	2	d a y	
RUC	scb	full	1429	95	blam	3	b l a m	
MON	mnw	full	1429	95	peN	1	p e N	
NYAKUR	cbn	full	1429	95	pi4	1	p i 4	
KHMER	khm	full	1429	95	b3n	1	b 3 n	
SEMAI	sea	full	1429	95	t3bek	1	t 3 b e k	
WA	wbm	full	1429	95	nauk	5	n a u k	
DEANG	pce	full	1429	95	no7	5	n o 7	
KHMU	kjg	full	1429	95	kin	6	k i n	
KSINMUL	puo	full	1429	95	ki5	6	k i 5	
KHASI	kha	full	1429	95	dap	7	d a p	
JEH	jeh	new	1231	96	nao	1	n a o	
BAHNAR	bdq	new	1231	96	hlE	2	h l E	
CHRAU	crw	new	1231	96	me	3	m e	
VIETNAMESE	vie	new	1231	96	moi	3	m o i	
RUC	scb	new	1231	96	b3y	4	b 3 y	
MON	mnw	new	1231	96	tami	3	t a m i	
NYAKUR	cbn	new	1231	96	t3mi7	3	t 3 m i 7	
KHMER	khm	new	1231	96	th~mi	3	th~ m i	
KUI_THAILAND	kdt	new	1231	96	tmai	3	t m a i	
SEMAI	sea	new	1231	96	pay	4	p a y	
WA	wbm	new	1231	96	kh~rau7	5	kh~ r a u 7	
DEANG	pce	new	1231	96	kmai	3	k m a i	
KHMU	kjg	new	1231	96	h3nme	3	h 3 n m e	
KSINMUL	puo	new	1231	96	h3me	3	h 3 m e	
KHASI	kha	new	1231	96	th~immai	3	th~ i mm a i	
JEH	jeh	good	1035	97	liam	1	l i a m	
BAHNAR	bdq	good	1035	97	liEm	1	l i E m	
CHRAU	crw	good	1035	97	yah	2	y a h	
VIETNAMESE	vie	good	1035	97	tot	3	t o t	
RUC	scb	good	1035	97	yah	14	y a h	
MON	mnw	good	1035	97	kh~uih	4	kh~ u i h	
NYAKUR	cbn	good	1035	97	hnap	5	h n a p	
KHMER	khm	good	1035	97	l37o	6	l 3 7 o	
SEMAI	sea	good	1035	97	bor	7	b o r	
WA	wbm	good	1035	97	mh~3m	8	mh~ 3 m	
DEANG	pce	good	1035	97	mh~3m	9	mh~ 3 m	
KHMU	kjg	good	1035	97	l3	10	l 3	
KSINMUL	puo	good	1035	97	tuh	11	t u h	
KHASI	kha	good	1035	97	babha	12	b a b h a	
MUNDARI	unr	good	1035	97	bugi	13	b u g i	
BAHNAR	bdq	round	1395	98	h3pom	1	h 3 p o m	
RUC	scb	round	1395	98	klon	2	k l o n	
MON	mnw	round	1395	98	kh~dom	1	kh~ d o m	
NYAKUR	cbn	round	1395	98	k3lpum	1	k 3 l p u m	
KHMER	khm	round	1395	98	mul	3	m u l	
KUI_THAILAND	kdt	round	1395	98	dul	4	d u l	
WA	wbm	round	1395	98	lomle	5	l o m l e	
KHMU	kjg	round	1395	98	mon	3	m o n	
KSINMUL	puo	round	1395	98	mon	3	m o n	
KHASI	kha	round	1395	98	pillun	2	p i ll u n	
JEH	jeh	dry	1398	99	raN	1	r a N	
BAHNAR	bdq	dry	1398	99	hreN	1	h r e N	
CHRAU	crw	dry	1398	99	sah	1	s a h	also: ra5
